Player,OwnCode,Team,Pos,Opp,WLScore,Cmp_Att,PsYds,PsTD,Int,RsAtt,RsYds,RsTD,Rec,RcYds,RcTD,Tgt,2PC,FumL,MiscTD,FFPts
Colt McCoy,WA (Wed),WAS,QB,Dal,Sun 1:00,--/--,,,,,,,,,,,,,,
Tim Tebow,WA (Wed),FA,QB,** BYE **,,,,,,,,,,,,,,,,
Dan LeFevour,WA (Wed),TAM,QB,@Ari,Sun 4:05,--/--,,,,,,,,,,,,,,
Joe Webb,WA (Wed),CAR,QB,SF,Sun 1:00,--/--,,,,,,,,,,,,,,
Thaddeus Lewis,WA (Wed),SFO,QB,@Car,Sun 1:00,--/--,,,,,,,,,,,,,,
Christian Ponder,WA (Wed),SFO,QB,@Car,Sun 1:00,--/--,,,,,,,,,,,,,,
Blaine Gabbert,WA (Wed),SFO,QB,@Car,Sun 1:00,--/--,,,,,,,,,,,,,,
Cam Newton,BKN,CAR,QB,SF,Sun 1:00,--/--,,,,,,,,,,,,,,
Colin Kaepernick,WA (Wed),SFO,QB,@Car,Sun 1:00,--/--,,,,,,,,,,,,,,
Andy Dalton,GARI,CIN,QB,@Pit,Sun 1:00,--/--,,,,,,,,,,,,,,
Ryan Mallett,WA (Wed),BAL,QB,@Cle,Sun 1:00,--/--,,,,,,,,,,,,,,
T.J. Yates,WA (Wed),HOU,QB,KC,Sun 1:00,--/--,,,,,,,,,,,,,,
Tyrod Taylor,BKN,BUF,QB,NYJ,Thu 8:25,--/--,,,,,,,,,,,,,,
Jerrod Johnson,WA (Wed),DAL,QB,@Wsh,Sun 1:00,--/--,,,,,,,,,,,,,,
Scott Tolzien,WA (Wed),IND,QB,@Den,Sun 4:25,--/--,,,,,,,,,,,,,,
Andrew Luck,LOS,IND,QB,@Den,Sun 4:25,--/--,,,,,,,,,,,,,,
Robert Griffin III,WA (Wed),CLE,QB,Bal,Sun 1:00,--/--,,,,,,,,,,,,,,
Ryan Tannehill,WA (Wed),MIA,QB,@NE,Sun 1:00,--/--,,,,,,,,,,,,,,
Nick Foles,WA (Wed),KAN,QB,@Hou,Sun 1:00,--/--,,,,,,,,,,,,,,
Brandon Weeden,WA (Wed),HOU,QB,KC,Sun 1:00,--/--,,,,,,,,,,,,,,
Brock Osweiler,WA (Wed),HOU,QB,KC,Sun 1:00,--/--,,,,,,,,,,,,,,
Kirk Cousins,SCOT,WAS,QB,Dal,Sun 1:00,--/--,,,,,,,,,,,,,,
Russell Wilson,FUNK,SEA,QB,@LA,Sun 4:05,--/--,,,,,,,,,,,,,,
Kellen Moore,WA (Wed),DAL,QB,@Wsh,Sun 1:00,--/--,,,,,,,,,,,,,,
Ryan Lindley,WA (Wed),IND,QB,@Den,Sun 4:25,--/--,,,,,,,,,,,,,,
Case Keenum,WA (Wed),LAR,QB,Sea,Sun 4:05,--/--,,,,,,,,,,,,,,
Austin Davis,WA (Wed),DEN,QB,Ind,Sun 4:25,--/--,,,,,,,,,,,,,,
Matt Simms,WA (Wed),ATL,QB,@Oak,Sun 4:25,--/--,,,,,,,,,,,,,,
Alex Tanney,WA (Wed),TEN,QB,@Det,Sun 1:00,--/--,,,,,,,,,,,,,,
EJ Manuel,WA (Wed),BUF,QB,NYJ,Thu 8:25,--/--,,,,,,,,,,,,,,
Mike Glennon,WA (Wed),TAM,QB,@Ari,Sun 4:05,--/--,,,,,,,,,,,,,,
Geno Smith,WA (Wed),NYJ,QB,@Buf,Thu 8:25,--/--,,,,,,,,,,,,,,
Ryan Nassib,WA (Wed),NYG,QB,NO,Sun 1:00,--/--,,,,,,,,,,,,,,
Sean Renfree,WA (Wed),ATL,QB,@Oak,Sun 4:25,--/--,,,,,,,,,,,,,,
Landry Jones,WA (Wed),PIT,QB,Cin,Sun 1:00,--/--,,,,,,,,,,,,,,
Zac Dysert,WA (Wed),MIA,QB,@NE,Sun 1:00,--/--,,,,,,,,,,,,,,
Matt Barkley,WA (Wed),ARI,QB,TB,Sun 4:05,--/--,,,,,,,,,,,,,,
Ryan Griffin,WA (Wed),TAM,QB,@Ari,Sun 4:05,--/--,,,,,,,,,,,,,,
Tyler Bray,WA (Wed),KAN,QB,@Hou,Sun 1:00,--/--,,,,,,,,,,,,,,
Matt McGloin,WA (Wed),OAK,QB,Atl,Sun 4:25,--/--,,,,,,,,,,,,,,
Blake Bortles,SLIV,JAC,QB,@SD,Sun 4:25,--/--,,,,,,,,,,,,,,
Teddy Bridgewater,WA (Wed),MIN,QB,GB,Sun 8:30,--/--,,,,,,,,,,,,,,
Johnny Manziel,WA (Wed),CLE,QB,Bal,Sun 1:00,--/--,,,,,,,,,,,,,,
Derek Carr,WA (Wed),OAK,QB,Atl,Sun 4:25,--/--,,,,,,,,,,,,,,
Jimmy Garoppolo,WA (Wed),NWE,QB,Mia,Sun 1:00,--/--,,,,,,,,,,,,,,
AJ McCarron,WA (Wed),CIN,QB,@Pit,Sun 1:00,--/--,,,,,,,,,,,,,,
Tajh Boyd,WA (Wed),PIT,QB,Cin,Sun 1:00,--/--,,,,,,,,,,,,,,
Logan Thomas,WA (Wed),NYG,QB,NO,Sun 1:00,--/--,,,,,,,,,,,,,,
Zach Mettenberger,WA (Wed),PIT,QB,Cin,Sun 1:00,--/--,,,,,,,,,,,,,,
David Fales,WA (Wed),CHI,QB,Phi,Mon 8:30,--/--,,,,,,,,,,,,,,
Keith Wenning,WA (Wed),CIN,QB,@Pit,Sun 1:00,--/--,,,,,,,,,,,,,,
Tom Savage,WA (Wed),HOU,QB,KC,Sun 1:00,--/--,,,,,,,,,,,,,,
Aaron Murray,WA (Wed),KAN,QB,@Hou,Sun 1:00,--/--,,,,,,,,,,,,,,
Matt Blanchard,WA (Wed),CHI,QB,Phi,Mon 8:30,--/--,,,,,,,,,,,,,,
Dustin Vaughan,WA (Wed),PIT,QB,Cin,Sun 1:00,--/--,,,,,,,,,,,,,,
Connor Shaw,WA (Wed),CHI,QB,Phi,Mon 8:30,--/--,,,,,,,,,,,,,,
Jameis Winston,WA (Wed),TAM,QB,@Ari,Sun 4:05,--/--,,,,,,,,,,,,,,
Bryce Petty,WA (Wed),NYJ,QB,@Buf,Thu 8:25,--/--,,,,,,,,,,,,,,
Trevor Siemian,WA (Wed),DEN,QB,Ind,Sun 4:25,--/--,,,,,,,,,,,,,,
Dylan Thompson,WA (Wed),LAR,QB,Sea,Sun 4:05,--/--,,,,,,,,,,,,,,
Sean Mannion,WA (Wed),LAR,QB,Sea,Sun 4:05,--/--,,,,,,,,,,,,,,
Garrett Grayson,WA (Wed),NOR,QB,@NYG,Sun 1:00,--/--,,,,,,,,,,,,,,
Marcus Mariota,WA (Wed),TEN,QB,@Det,Sun 1:00,--/--,,,,,,,,,,,,,,
Brett Hundley,WA (Wed),GNB,QB,@Min,Sun 8:30,--/--,,,,,,,,,,,,,,
Jared Goff,WA (Wed),LAR,QB,Sea,Sun 4:05,--/--,,,,,,,,,,,,,,
Carson Wentz,WA (Wed),PHI,QB,@Chi,Mon 8:30,--/--,,,,,,,,,,,,,,
Paxton Lynch,WA (Wed),DEN,QB,Ind,Sun 4:25,--/--,,,,,,,,,,,,,,
Christian Hackenberg,WA (Wed),NYJ,QB,@Buf,Thu 8:25,--/--,,,,,,,,,,,,,,
Jacoby Brissett,WA (Wed),NWE,QB,Mia,Sun 1:00,--/--,,,,,,,,,,,,,,
Cody Kessler,WA (Wed),CLE,QB,Bal,Sun 1:00,--/--,,,,,,,,,,,,,,
Connor Cook,WA (Wed),OAK,QB,Atl,Sun 4:25,--/--,,,,,,,,,,,,,,
Dak Prescott,WA (Wed),DAL,QB,@Wsh,Sun 1:00,--/--,,,,,,,,,,,,,,
Cardale Jones,WA (Wed),BUF,QB,NYJ,Thu 8:25,--/--,,,,,,,,,,,,,,
Kevin Hogan,WA (Wed),KAN,QB,@Hou,Sun 1:00,--/--,,,,,,,,,,,,,,
Nate Sudfeld,WA (Wed),WAS,QB,Dal,Sun 1:00,--/--,,,,,,,,,,,,,,
Jake Rudock,WA (Wed),DET,QB,Ten,Sun 1:00,--/--,,,,,,,,,,,,,,
Brandon Allen,WA (Wed),JAC,QB,@SD,Sun 4:25,--/--,,,,,,,,,,,,,,
Jeff Driskel,WA (Wed),CIN,QB,@Pit,Sun 1:00,--/--,,,,,,,,,,,,,,
Brandon Doughty,WA (Wed),MIA,QB,@NE,Sun 1:00,--/--,,,,,,,,,,,,,,
Trevone Boykin,WA (Wed),SEA,QB,@LA,Sun 4:05,--/--,,,,,,,,,,,,,,
Taylor Heinicke,WA (Wed),MIN,QB,GB,Sun 8:30,--/--,,,,,,,,,,,,,,
Stephen Morris,WA (Wed),IND,QB,@Den,Sun 4:25,--/--,,,,,,,,,,,,,,
Joe Callahan,WA (Wed),GNB,QB,@Min,Sun 8:30,--/--,,,,,,,,,,,,,,
Steven Jackson,WA (Wed),NWE,RB,Mia,Sun 1:00,--/--,,,,,,,,,,,,,,
Frank Gore,SCOT,IND,RB,@Den,Sun 4:25,--/--,,,,,,,,,,,,,,
Darren Sproles,WA (Wed),PHI,RB,@Chi,Mon 8:30,--/--,,,,,,,,,,,,,,
John Kuhn,WA (Wed),NOR,RB,@NYG,Sun 1:00,--/--,,,,,,,,,,,,,,
Reggie Bush,WA (Wed),BUF,RB,NYJ,Thu 8:25,--/--,,,,,,,,,,,,,,
DeAngelo Williams,GARI,PIT,RB,Cin,Sun 1:00,--/--,,,,,,,,,,,,,,
Fred Jackson,WA (Wed),SEA,RB,@LA,Sun 4:05,--/--,,,,,,,,,,,,,,
Adrian Peterson,APE,MIN,RB,GB,Sun 8:30,--/--,,,,,,,,,,,,,,
Marshawn Lynch,WA (Wed),SEA,RB,@LA,Sun 4:05,--/--,,,,,,,,,,,,,,
Ahmad Bradshaw,WA (Wed),IND,RB,@Den,Sun 4:25,--/--,,,,,,,,,,,,,,
Pierre Thomas,WA (Wed),WAS,RB,Dal,Sun 1:00,--/--,,,,,,,,,,,,,,
Darren McFadden,WA (Wed),DAL,RB,@Wsh,Sun 1:00,--/--,,,,,,,,,,,,,,
Jonathan Stewart,NOG,CAR,RB,SF,Sun 1:00,--/--,,,,,,,,,,,,,,
Chris Johnson,WA (Wed),ARI,RB,TB,Sun 4:05,--/--,,,,,,,,,,,,,,
Matt Forte,FUNK,NYJ,RB,@Buf,Thu 8:25,--/--,,,,,,,,,,,,,,
Ray Rice,WA (Wed),FA,RB,** BYE **,,,,,,,,,,,,,,,,
Jamaal Charles,LOS,KAN,RB,@Hou,Sun 1:00,--/--,,,,,,,,,,,,,,
Jerome Felton,WA (Wed),BUF,RB,NYJ,Thu 8:25,--/--,,,,,,,,,,,,,,
Tim Hightower,WA (Wed),NOR,RB,@NYG,Sun 1:00,--/--,,,,,,,,,,,,,,
Justin Forsett,LOS,BAL,RB,@Cle,Sun 1:00,--/--,,,,,,,,,,,,,,
Mike Tolbert,WA (Wed),CAR,RB,SF,Sun 1:00,--/--,,,,,,,,,,,,,,
Marcel Reece,WA (Wed),OAK,RB,Atl,Sun 4:25,--/--,,,,,,,,,,,,,,
Danny Woodhead,LOS,SDG,RB,Jax,Sun 4:25,--/--,,,,,,,,,,,,,,
Donald Brown,WA (Wed),NWE,RB,Mia,Sun 1:00,--/--,,,,,,,,,,,,,,
Arian Foster,NOG,MIA,RB,@NE,Sun 1:00,--/--,,,,,,,,,,,,,,
Rashad Jennings,BKN,NYG,RB,NO,Sun 1:00,--/--,,,,,,,,,,,,,,
Jorvorskie Lane,WA (Wed),TAM,RB,@Ari,Sun 4:05,--/--,,,,,,,,,,,,,,
LeSean McCoy,SLIV,BUF,RB,NYJ,Thu 8:25,--/--,,,,,,,,,,,,,,
Knowshon Moreno,WA (Wed),FA,RB,** BYE **,,,,,,,,,,,,,,,,
Cedric Peerman,WA (Wed),CIN,RB,@Pit,Sun 1:00,--/--,,,,,,,,,,,,,,
Marcus Thigpen,WA (Wed),BUF,RB,NYJ,Thu 8:25,--/--,,,,,,,,,,,,,,
Darrel Young,WA (Wed),CHI,RB,Phi,Mon 8:30,--/--,,,,,,,,,,,,,,
Antone Smith,WA (Wed),NYJ,RB,@Buf,Thu 8:25,--/--,,,,,,,,,,,,,,
C.J. Spiller,WA (Wed),NOR,RB,@NYG,Sun 1:00,--/--,,,,,,,,,,,,,,
Ryan Mathews,SCOT,PHI,RB,@Chi,Mon 8:30,--/--,,,,,,,,,,,,,,
Dexter McCluster,WA (Wed),TEN,RB,@Det,Sun 1:00,--/--,,,,,,,,,,,,,,
Ben Tate,WA (Wed),PIT,RB,Cin,Sun 1:00,--/--,,,,,,,,,,,,,,
Toby Gerhart,WA (Wed),JAC,RB,@SD,Sun 4:25,--/--,,,,,,,,,,,,,,
Boobie Dixon,WA (Wed),BUF,RB,NYJ,Thu 8:25,--/--,,,,,,,,,,,,,,
LeGarrette Blount,WA (Wed),NWE,RB,Mia,Sun 1:00,--/--,,,,,,,,,,,,,,
James Starks,WA (Wed),GNB,RB,@Min,Sun 8:30,--/--,,,,,,,,,,,,,,
Joique Bell,WA (Wed),DET,RB,Ten,Sun 1:00,--/--,,,,,,,,,,,,,,
Chris Ivory,GARI,JAC,RB,@SD,Sun 4:25,--/--,,,,,,,,,,,,,,
James Develin,WA (Wed),NWE,RB,Mia,Sun 1:00,--/--,,,,,,,,,,,,,,
Tyler Clutts,WA (Wed),DAL,RB,@Wsh,Sun 1:00,--/--,,,,,,,,,,,,,,
Mark Ingram,BKN,NOR,RB,@NYG,Sun 1:00,--/--,,,,,,,,,,,,,,
DeMarco Murray,SLIV,TEN,RB,@Det,Sun 1:00,--/--,,,,,,,,,,,,,,
Shane Vereen,WA (Wed),NYG,RB,NO,Sun 1:00,--/--,,,,,,,,,,,,,,
Stevan Ridley,WA (Wed),IND,RB,@Den,Sun 4:25,--/--,,,,,,,,,,,,,,
Ryan Williams,WA (Wed),DAL,RB,@Wsh,Sun 1:00,--/--,,,,,,,,,,,,,,
Daniel Thomas,WA (Wed),MIA,RB,@NE,Sun 1:00,--/--,,,,,,,,,,,,,,
Bilal Powell,WA (Wed),NYJ,RB,@Buf,Thu 8:25,--/--,,,,,,,,,,,,,,
Anthony Sherman,WA (Wed),KAN,RB,@Hou,Sun 1:00,--/--,,,,,,,,,,,,,,
Kendall Hunter,WA (Wed),NOR,RB,@NYG,Sun 1:00,--/--,,,,,,,,,,,,,,
Taiwan Jones,WA (Wed),OAK,RB,Atl,Sun 4:25,--/--,,,,,,,,,,,,,,
Jordan Todman,WA (Wed),IND,RB,@Den,Sun 4:25,--/--,,,,,,,,,,,,,,
Roy Helu Jr.,WA (Wed),OAK,RB,Atl,Sun 4:25,--/--,,,,,,,,,,,,,,
Jacquizz Rodgers,WA (Wed),CHI,RB,Phi,Mon 8:30,--/--,,,,,,,,,,,,,,
Dion Lewis,WA (Wed),NWE,RB,Mia,Sun 1:00,--/--,,,,,,,,,,,,,,
DuJuan Harris,WA (Wed),SFO,RB,@Car,Sun 1:00,--/--,,,,,,,,,,,,,,
Patrick DiMarco,WA (Wed),ATL,RB,@Oak,Sun 4:25,--/--,,,,,,,,,,,,,,
Matt Asiata,WA (Wed),MIN,RB,GB,Sun 8:30,--/--,,,,,,,,,,,,,,
Shaun Draughn,WA (Wed),SFO,RB,@Car,Sun 1:00,--/--,,,,,,,,,,,,,,
Chase Reynolds,WA (Wed),LAR,RB,Sea,Sun 4:05,--/--,,,,,,,,,,,,,,
Will Johnson,WA (Wed),NYG,RB,NO,Sun 1:00,--/--,,,,,,,,,,,,,,
Trent Richardson,WA (Wed),BAL,RB,@Cle,Sun 1:00,--/--,,,,,,,,,,,,,,
Doug Martin,NOG,TAM,RB,@Ari,Sun 4:05,--/--,,,,,,,,,,,,,,
Lamar Miller,FUNK,HOU,RB,KC,Sun 1:00,--/--,,,,,,,,,,,,,,
Isaiah Pead,WA (Wed),MIA,RB,@NE,Sun 1:00,--/--,,,,,,,,,,,,,,
Chris Polk,WA (Wed),HOU,RB,KC,Sun 1:00,--/--,,,,,,,,,,,,,,
LaMike James,WA (Wed),MIA,RB,@NE,Sun 1:00,--/--,,,,,,,,,,,,,,
Bernard Pierce,WA (Wed),NYJ,RB,@Buf,Thu 8:25,--/--,,,,,,,,,,,,,,
Robert Turbin,WA (Wed),IND,RB,@Den,Sun 4:25,--/--,,,,,,,,,,,,,,
Ronnie Hillman,WA (Wed),DEN,RB,Ind,Sun 4:25,--/--,,,,,,,,,,,,,,
Cyrus Gray,WA (Wed),ATL,RB,@Oak,Sun 4:25,--/--,,,,,,,,,,,,,,
Vick Ballard,WA (Wed),NOR,RB,@NYG,Sun 1:00,--/--,,,,,,,,,,,,,,
Alfred Morris,SCOT,DAL,RB,@Wsh,Sun 1:00,--/--,,,,,,,,,,,,,,
Daniel Herron,WA (Wed),BUF,RB,NYJ,Thu 8:25,--/--,,,,,,,,,,,,,,
Bryce Brown,WA (Wed),SEA,RB,@LA,Sun 4:05,--/--,,,,,,,,,,,,,,
Daryl Richardson,WA (Wed),PIT,RB,Cin,Sun 1:00,--/--,,,,,,,,,,,,,,
Cory Harkey,WA (Wed),LAR,RB,Sea,Sun 4:05,--/--,,,,,,,,,,,,,,
Joe Banyard,WA (Wed),JAC,RB,@SD,Sun 4:25,--/--,,,,,,,,,,,,,,
Derrick Coleman,WA (Wed),SEA,RB,@LA,Sun 4:05,--/--,,,,,,,,,,,,,,
Jonas Gray,WA (Wed),JAC,RB,@SD,Sun 4:25,--/--,,,,,,,,,,,,,,
Lance Dunbar,WA (Wed),DAL,RB,@Wsh,Sun 1:00,--/--,,,,,,,,,,,,,,
Travaris Cadet,WA (Wed),NOR,RB,@NYG,Sun 1:00,--/--,,,,,,,,,,,,,,
Brandon Bolden,WA (Wed),NWE,RB,Mia,Sun 1:00,--/--,,,,,,,,,,,,,,
Bobby Rainey,WA (Wed),NYG,RB,NO,Sun 1:00,--/--,,,,,,,,,,,,,,
Jonathan Grimes,WA (Wed),HOU,RB,KC,Sun 1:00,--/--,,,,,,,,,,,,,,
Jamize Olawale,WA (Wed),OAK,RB,Atl,Sun 4:25,--/--,,,,,,,,,,,,,,
Fozzy Whittaker,WA (Wed),CAR,RB,SF,Sun 1:00,--/--,,,,,,,,,,,,,,
Montee Ball,WA (Wed),FA,RB,** BYE **,,,,,,,,,,,,,,,,
Le'Veon Bell,SCOT,PIT,RB,Cin,Sun 1:00,--/--,,,,,,,,,,,,,,
Giovani Bernard,NOG,CIN,RB,@Pit,Sun 1:00,--/--,,,,,,,,,,,,,,
Knile Davis,WA (Wed),KAN,RB,@Hou,Sun 1:00,--/--,,,,,,,,,,,,,,
Eddie Lacy,GARI,GNB,RB,@Min,Sun 8:30,--/--,,,,,,,,,,,,,,
Christine Michael,WA (Wed),SEA,RB,@LA,Sun 4:05,--/--,,,,,,,,,,,,,,
Andre Ellington,WA (Wed),ARI,RB,TB,Sun 4:05,--/--,,,,,,,,,,,,,,
Latavius Murray,GARI,OAK,RB,Atl,Sun 4:25,--/--,,,,,,,,,,,,,,
Kenjon Barner,WA (Wed),PHI,RB,@Chi,Mon 8:30,--/--,,,,,,,,,,,,,,
Denard Robinson,WA (Wed),JAC,RB,@SD,Sun 4:25,--/--,,,,,,,,,,,,,,
Mike Gillislee,WA (Wed),BUF,RB,NYJ,Thu 8:25,--/--,,,,,,,,,,,,,,
Chris Thompson,WA (Wed),WAS,RB,Dal,Sun 1:00,--/--,,,,,,,,,,,,,,
Mike James,WA (Wed),TAM,RB,@Ari,Sun 4:05,--/--,,,,,,,,,,,,,,
Rex Burkhead,WA (Wed),CIN,RB,@Pit,Sun 1:00,--/--,,,,,,,,,,,,,,
Tommy Bohanon,WA (Wed),NYJ,RB,@Buf,Thu 8:25,--/--,,,,,,,,,,,,,,
Stepfan Taylor,WA (Wed),ARI,RB,TB,Sun 4:05,--/--,,,,,,,,,,,,,,
Theo Riddick,WA (Wed),DET,RB,Ten,Sun 1:00,--/--,,,,,,,,,,,,,,
Zac Stacy,WA (Wed),NYJ,RB,@Buf,Thu 8:25,--/--,,,,,,,,,,,,,,
Kyle Juszczyk,WA (Wed),BAL,RB,@Cle,Sun 1:00,--/--,,,,,,,,,,,,,,
Joseph Randle,WA (Wed),FA,RB,** BYE **,,,,,,,,,,,,,,,,
Spencer Ware,SCOT,KAN,RB,@Hou,Sun 1:00,--/--,,,,,,,,,,,,,,
Kerwynn Williams,WA (Wed),ARI,RB,TB,Sun 4:05,--/--,,,,,,,,,,,,,,
C.J. Anderson,SCOT,DEN,RB,Ind,Sun 4:25,--/--,,,,,,,,,,,,,,
Benjamin Cunningham,WA (Wed),LAR,RB,Sea,Sun 4:05,--/--,,,,,,,,,,,,,,
Kendall Gaskins,WA (Wed),SFO,RB,@Car,Sun 1:00,--/--,,,,,,,,,,,,,,
Steven Miller,WA (Wed),DET,RB,Ten,Sun 1:00,--/--,,,,,,,,,,,,,,
Zach Line,WA (Wed),MIN,RB,GB,Sun 8:30,--/--,,,,,,,,,,,,,,
George Winn,WA (Wed),DET,RB,Ten,Sun 1:00,--/--,,,,,,,,,,,,,,
Khiry Robinson,WA (Wed),NYJ,RB,@Buf,Thu 8:25,--/--,,,,,,,,,,,,,,
Charles Sims,WA (Wed),TAM,RB,@Ari,Sun 4:05,--/--,,,,,,,,,,,,,,
Dri Archer,WA (Wed),BUF,RB,NYJ,Thu 8:25,--/--,,,,,,,,,,,,,,
Carlos Hyde,SLIV,SFO,RB,@Car,Sun 1:00,--/--,,,,,,,,,,,,,,
Jerick McKinnon,WA (Wed),MIN,RB,GB,Sun 8:30,--/--,,,,,,,,,,,,,,
Terrance West,WA (Wed),BAL,RB,@Cle,Sun 1:00,--/--,,,,,,,,,,,,,,
Tre Mason,WA (Wed),LAR,RB,Sea,Sun 4:05,--/--,,,,,,,,,,,,,,
Bishop Sankey,WA (Wed),TEN,RB,@Det,Sun 1:00,--/--,,,,,,,,,,,,,,
Jeremy Hill,BKN,CIN,RB,@Pit,Sun 1:00,--/--,,,,,,,,,,,,,,
Tyler Gaffney,WA (Wed),NWE,RB,Mia,Sun 1:00,--/--,,,,,,,,,,,,,,
Storm Johnson,WA (Wed),TAM,RB,@Ari,Sun 4:05,--/--,,,,,,,,,,,,,,
Lache Seastrunk,WA (Wed),NYJ,RB,@Buf,Thu 8:25,--/--,,,,,,,,,,,,,,
Andre Williams,WA (Wed),SDG,RB,Jax,Sun 4:25,--/--,,,,,,,,,,,,,,
James White,WA (Wed),NWE,RB,Mia,Sun 1:00,--/--,,,,,,,,,,,,,,
Ka'Deem Carey,WA (Wed),CHI,RB,Phi,Mon 8:30,--/--,,,,,,,,,,,,,,
Devonta Freeman,SLIV,ATL,RB,@Oak,Sun 4:25,--/--,,,,,,,,,,,,,,
Lorenzo Taliaferro,WA (Wed),BAL,RB,@Cle,Sun 1:00,--/--,,,,,,,,,,,,,,
Marion Grice,WA (Wed),ARI,RB,TB,Sun 4:05,--/--,,,,,,,,,,,,,,
Isaiah Crowell,WA (Wed),CLE,RB,Bal,Sun 1:00,--/--,,,,,,,,,,,,,,
Alfred Blue,WA (Wed),HOU,RB,KC,Sun 1:00,--/--,,,,,,,,,,,,,,
Damien Williams,WA (Wed),MIA,RB,@NE,Sun 1:00,--/--,,,,,,,,,,,,,,
Juwan Thompson,WA (Wed),DEN,RB,Ind,Sun 4:25,--/--,,,,,,,,,,,,,,
Kapri Bibbs,WA (Wed),DEN,RB,Ind,Sun 4:25,--/--,,,,,,,,,,,,,,
Branden Oliver,WA (Wed),SDG,RB,Jax,Sun 4:25,--/--,,,,,,,,,,,,,,
Antonio Andrews,WA (Wed),TEN,RB,@Det,Sun 1:00,--/--,,,,,,,,,,,,,,
